pair_id,MQ,family,n_annotations,winner,margin,raw,order_consistent,path_A,path_B
mqp_5003074,A,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_2e2b63bd076d__cosmos_super__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_2e2b63bd076d__cosmos_nano__s42.mp4
mqp_5003082,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_nano/mq_2fa23d398443__cosmos_nano__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_2fa23d398443__cosmos_nano__s42.mp4
mqp_5003087,AA,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/wan5b/mq_30431a130993__wan5b__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_30431a130993__cosmos_super__s43.mp4
mqp_5003113,B,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/ltx/mq_31a4a52220bd__ltx__s43.mp4,bench_results/bench004/M1/wan14b/mq_31a4a52220bd__wan14b__s43.mp4
mqp_5003116,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_super/mq_31b873c791a6__cosmos_super__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_31b873c791a6__cosmos_super__s44.mp4
mqp_5003124,A,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M1/hunyuan/mq_31f6ed2c485c__hunyuan__s43.mp4,bench_results/bench004/M1/hunyuan/mq_31f6ed2c485c__hunyuan__s42.mp4
mqp_5003126,BB,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_nano/mq_32c653c6f698__cosmos_nano__s44.mp4,bench_results/bench004/M2/cosmos_super/mq_32c653c6f698__cosmos_super__s44.mp4
mqp_5003131,same,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/N1/videos/mq_32c677c11467__pangu__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_32c677c11467__cosmos_super__s42.mp4
mqp_5003136,same,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/ltx/mq_32ca31e4206f__ltx__s42.mp4,bench_results/bench004/M1/wan14b/mq_32ca31e4206f__wan14b__s42.mp4
mqp_5003139,B,W-W,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/cogvideox/mq_32d78e13cb52__cogvideox__s43.mp4,bench_results/bench004/M3/wan5b/mq_32d78e13cb52__wan5b__s42.mp4
mqp_5003141,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/N1/videos/mq_32d78e13cb52__pangu__s42.mp4,bench_results/bench004/N1/videos/mq_32d78e13cb52__pangu__s44.mp4
mqp_5003142,AA,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_33866a230916__cosmos_super__s42.mp4,bench_results/bench004/M3/ltx/mq_33866a230916__ltx__s44.mp4
mqp_5003147,AA,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/ltx/mq_3397532b4a14__ltx__s43.mp4,bench_results/bench004/M3/cogvideox/mq_3397532b4a14__cogvideox__s44.mp4
mqp_5003153,same,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/N1/videos/mq_33d8e05a90dd__pangu__s43.mp4,bench_results/bench004/M1/wan14b/mq_33d8e05a90dd__wan14b__s43.mp4
mqp_5003166,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_35814d338ff3__wan5b__s42.mp4,bench_results/bench004/M3/wan5b/mq_35814d338ff3__wan5b__s43.mp4
mqp_5003168,A,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench004/N1/videos/mq_35814d338ff3__pangu__s42.mp4,bench_results/bench004/M3/wan5b/mq_35814d338ff3__wan5b__s44.mp4
mqp_5003175,same,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_35df051f6360__wan5b__s42.mp4,bench_results/bench004/M2/wan14b/mq_35df051f6360__wan14b__s44.mp4
mqp_5003184,BB,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/cogvideox/mq_35f48b50c939__cogvideox__s44.mp4,bench_results/bench004/M2/cosmos_super/mq_35f48b50c939__cosmos_super__s44.mp4
mqp_5003190,BB,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_36eeff8c0388__cosmos_super__s44.mp4,bench_results/bench004/M3/ltx/mq_36eeff8c0388__ltx__s43.mp4
mqp_5003201,BB,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/cogvideox/mq_376e14645ea1__cogvideox__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_376e14645ea1__cosmos_nano__s44.mp4
mqp_5003217,same,M-M,5,a,1.0,"['1', '2']",True,bench_results/bench004/N1/videos/mq_3b7e8c82cb72__pangu__s44.mp4,bench_results/bench004/M2/cosmos_nano/mq_3b7e8c82cb72__cosmos_nano__s43.mp4
mqp_5003220,AA,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_super/mq_3be40d28bf8e__cosmos_super__s44.mp4,bench_results/bench004/M3/cogvideox/mq_3be40d28bf8e__cogvideox__s43.mp4
mqp_5003223,same,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M1/hunyuan/mq_3bedbfd0fd44__hunyuan__s44.mp4,bench_results/bench004/M2/cosmos_super/mq_3bedbfd0fd44__cosmos_super__s43.mp4
mqp_5003224,A,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_3bedbfd0fd44__ltx__s42.mp4,bench_results/bench004/M4/mq_3bedbfd0fd44__wan14b__s44.mp4
mqp_5003228,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_3c2e68819059__cosmos_nano__s44.mp4,bench_results/bench004/M2/cosmos_nano/mq_3c2e68819059__cosmos_nano__s43.mp4
mqp_5003230,A,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_3cb0e07b2da5__wan5b__s44.mp4,bench_results/bench004/M3/wan5b/mq_3cb0e07b2da5__wan5b__s42.mp4
mqp_5003241,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M1/hunyuan/mq_3d1fb2d937b7__hunyuan__s42.mp4,bench_results/bench004/M1/hunyuan/mq_3d1fb2d937b7__hunyuan__s44.mp4
mqp_5003242,A,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M4/mq_3d2d9b26a10c__wan14b__s42.mp4,bench_results/bench004/M1/hunyuan/mq_3d2d9b26a10c__hunyuan__s43.mp4
mqp_5003250,A,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/cogvideox/mq_3d4f0b4731b4__cogvideox__s43.mp4,bench_results/bench004/M3/cogvideox/mq_3d4f0b4731b4__cogvideox__s42.mp4
mqp_5003254,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_3db5c30329f8__cosmos_super__s42.mp4,bench_results/bench004/M2/cosmos_super/mq_3db5c30329f8__cosmos_super__s44.mp4
mqp_5003269,same,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M1/hunyuan/mq_3ece02201232__hunyuan__s44.mp4,bench_results/bench004/M2/cosmos_nano/mq_3ece02201232__cosmos_nano__s43.mp4
mqp_5003275,BB,W-S,5,tie,0.0,"['2', '2']",False,bench_results/bench004/M3/cogvideox/mq_3f69f86a29ef__cogvideox__s43.mp4,bench_results/bench004/M3/ltx/mq_3f69f86a29ef__ltx__s43.mp4
mqp_5003289,B,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_nano/mq_41771c566f7a__cosmos_nano__s44.mp4,bench_results/bench004/M2/cosmos_super/mq_41771c566f7a__cosmos_super__s43.mp4
mqp_5003290,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M1/hunyuan/mq_4177e6f7f3a6__hunyuan__s42.mp4,bench_results/bench004/M1/hunyuan/mq_4177e6f7f3a6__hunyuan__s43.mp4
mqp_5003300,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/N1/videos/mq_41cb9df507ee__pangu__s43.mp4,bench_results/bench004/N1/videos/mq_41cb9df507ee__pangu__s42.mp4
mqp_5003302,same,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M1/hunyuan/mq_41ebd68563ab__hunyuan__s42.mp4,bench_results/bench004/M3/wan5b/mq_41ebd68563ab__wan5b__s43.mp4
mqp_5003317,same,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_439455189cf4__cosmos_super__s44.mp4,bench_results/bench004/M3/wan5b/mq_439455189cf4__wan5b__s43.mp4
mqp_5003320,A,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_43a34d05277c__wan5b__s42.mp4,bench_results/bench004/M3/ltx/mq_43a34d05277c__ltx__s44.mp4
mqp_5003325,A,M-M,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_445ce26f9ea2__cosmos_nano__s44.mp4,bench_results/bench004/N1/videos/mq_445ce26f9ea2__pangu__s42.mp4
mqp_5003327,A,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_nano/mq_44b6243f3008__cosmos_nano__s44.mp4,bench_results/bench004/M2/cosmos_nano/mq_44b6243f3008__cosmos_nano__s42.mp4
mqp_5003342,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/wan5b/mq_45aa0a29e5a5__wan5b__s43.mp4,bench_results/bench004/M3/wan5b/mq_45aa0a29e5a5__wan5b__s42.mp4
mqp_5003350,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M4/mq_46764127e388__wan14b__s44.mp4,bench_results/bench004/M1/hunyuan/mq_46764127e388__hunyuan__s43.mp4
mqp_5003354,same,S-S,5,tie,0.0,"['2', '2']",False,bench_results/bench004/M2/cosmos_super/mq_46a27ec7a8a5__cosmos_super__s44.mp4,bench_results/bench004/M3/ltx/mq_46a27ec7a8a5__ltx__s44.mp4
mqp_5003361,B,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M4/mq_471a5711ae89__wan14b__s42.mp4,bench_results/bench004/M3/ltx/mq_471a5711ae89__ltx__s42.mp4
mqp_5003368,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_47cdbbbd0396__cosmos_nano__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_47cdbbbd0396__cosmos_nano__s44.mp4
mqp_5003373,A,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/wan5b/mq_4800b996ddee__wan5b__s43.mp4,bench_results/bench004/N1/videos/mq_4800b996ddee__pangu__s44.mp4
mqp_5003382,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M4/mq_4915f3d2a36c__wan14b__s42.mp4,bench_results/bench004/M4/mq_4915f3d2a36c__wan14b__s43.mp4
mqp_5003392,A,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_super/mq_49b3b7e3ca95__cosmos_super__s42.mp4,bench_results/bench004/M4/mq_49b3b7e3ca95__wan14b__s44.mp4
mqp_5003396,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_49fdf0472672__ltx__s42.mp4,bench_results/bench004/M3/ltx/mq_49fdf0472672__ltx__s43.mp4
mqp_5003397,BB,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_49fdf0472672__cosmos_nano__s43.mp4,bench_results/bench004/M3/ltx/mq_49fdf0472672__ltx__s44.mp4
mqp_5003409,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/N1/videos/mq_4b0938786d4f__pangu__s43.mp4,bench_results/bench004/N1/videos/mq_4b0938786d4f__pangu__s44.mp4
mqp_5003413,A,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_4b61ab7ecdfc__ltx__s44.mp4,bench_results/bench004/M3/cogvideox/mq_4b61ab7ecdfc__cogvideox__s42.mp4
mqp_5003438,B,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_4d6304f29377__ltx__s44.mp4,bench_results/bench004/M1/hunyuan/mq_4d6304f29377__hunyuan__s42.mp4
mqp_5003443,AA,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_4e5180721848__cosmos_super__s42.mp4,bench_results/bench004/N1/videos/mq_4e5180721848__pangu__s44.mp4
mqp_5003453,A,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/wan5b/mq_4fee7f0b5dd8__wan5b__s43.mp4,bench_results/bench004/M3/wan5b/mq_4fee7f0b5dd8__wan5b__s42.mp4
mqp_5003459,same,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_5066c38f2adf__wan5b__s44.mp4,bench_results/bench004/M4/mq_5066c38f2adf__wan14b__s43.mp4
mqp_5003466,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_518e1cca6012__cosmos_super__s42.mp4,bench_results/bench004/M2/cosmos_super/mq_518e1cca6012__cosmos_super__s43.mp4
mqp_5003469,B,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_518e1cca6012__cosmos_nano__s42.mp4,bench_results/bench004/M4/mq_518e1cca6012__wan14b__s44.mp4
mqp_5003470,same,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_super/mq_52868293c9c6__cosmos_super__s44.mp4,bench_results/bench004/M3/wan5b/mq_52868293c9c6__wan5b__s44.mp4
mqp_5003475,B,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_52bdf5c56961__ltx__s43.mp4,bench_results/bench004/M1/hunyuan/mq_52bdf5c56961__hunyuan__s43.mp4
mqp_5003479,B,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/cogvideox/mq_52e13460d1f6__cogvideox__s44.mp4,bench_results/bench004/M2/cosmos_super/mq_52e13460d1f6__cosmos_super__s42.mp4
mqp_5003491,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/cogvideox/mq_538082fa7818__cogvideox__s43.mp4,bench_results/bench004/M3/cogvideox/mq_538082fa7818__cogvideox__s42.mp4
mqp_5003496,B,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/ltx/mq_544fbd989a32__ltx__s43.mp4,bench_results/bench004/N1/videos/mq_544fbd989a32__pangu__s43.mp4
mqp_5003502,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_557625da3322__wan5b__s44.mp4,bench_results/bench004/M3/wan5b/mq_557625da3322__wan5b__s43.mp4
mqp_5003543,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/wan5b/mq_5a5462e81695__wan5b__s43.mp4,bench_results/bench004/M3/wan5b/mq_5a5462e81695__wan5b__s44.mp4
mqp_5003545,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_5a5462e81695__ltx__s44.mp4,bench_results/bench004/M3/ltx/mq_5a5462e81695__ltx__s42.mp4
mqp_5003557,A,W-M,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_nano/mq_5bbdb4d66600__cosmos_nano__s43.mp4,bench_results/bench004/M3/cogvideox/mq_5bbdb4d66600__cogvideox__s42.mp4
mqp_5003562,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M1/hunyuan/mq_5e0b5297a674__hunyuan__s43.mp4,bench_results/bench004/M1/hunyuan/mq_5e0b5297a674__hunyuan__s42.mp4
mqp_5003576,A,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_nano/mq_5f7d8bef6393__cosmos_nano__s44.mp4,bench_results/bench004/M3/wan5b/mq_5f7d8bef6393__wan5b__s44.mp4
mqp_5003580,A,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_5ff5ba70a196__cosmos_super__s42.mp4,bench_results/bench004/M2/cosmos_super/mq_5ff5ba70a196__cosmos_super__s43.mp4
mqp_5003596,same,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_super/mq_6346d11653d6__cosmos_super__s43.mp4,bench_results/bench004/M3/wan5b/mq_6346d11653d6__wan5b__s42.mp4
mqp_5003605,BB,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/cogvideox/mq_64a20b152fb1__cogvideox__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_64a20b152fb1__cosmos_nano__s44.mp4
mqp_5003616,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/N2/videos/mq_65bef9bcb110__pangu__s43.mp4,bench_results/bench004/N2/videos/mq_65bef9bcb110__pangu__s42.mp4
mqp_5003619,AA,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M4/mq_665b912d7ec4__wan14b__s42.mp4,bench_results/bench004/M3/wan5b/mq_665b912d7ec4__wan5b__s44.mp4
mqp_5003624,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/cogvideox/mq_6692d0a399a9__cogvideox__s43.mp4,bench_results/bench004/M3/cogvideox/mq_6692d0a399a9__cogvideox__s44.mp4
mqp_5003633,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_66ffdd03da64__wan5b__s43.mp4,bench_results/bench004/M3/wan5b/mq_66ffdd03da64__wan5b__s44.mp4
mqp_5003641,B,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_6ab43ab20744__cosmos_super__s42.mp4,bench_results/bench004/M3/ltx/mq_6ab43ab20744__ltx__s42.mp4
mqp_5003642,AA,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_6c76094a1259__cosmos_super__s44.mp4,bench_results/bench004/M2/cosmos_nano/mq_6c76094a1259__cosmos_nano__s44.mp4
mqp_5003652,A,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M4/mq_6de0ec459419__wan14b__s43.mp4,bench_results/bench004/M4/mq_6de0ec459419__wan14b__s42.mp4
mqp_5003671,A,M-M,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_6fb1d25b45d6__cosmos_nano__s42.mp4,bench_results/bench004/N2/videos/mq_6fb1d25b45d6__pangu__s42.mp4
mqp_5003683,same,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_nano/mq_74067b8f2a0f__cosmos_nano__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_74067b8f2a0f__cosmos_super__s44.mp4
mqp_5003686,B,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/cogvideox/mq_742f2de4355c__cogvideox__s42.mp4,bench_results/bench004/N2/videos/mq_742f2de4355c__pangu__s43.mp4
mqp_5003689,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_742f2de4355c__wan5b__s42.mp4,bench_results/bench004/M3/wan5b/mq_742f2de4355c__wan5b__s44.mp4
mqp_5003698,B,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_77074e7fc090__wan5b__s44.mp4,bench_results/bench004/M4/mq_77074e7fc090__wan14b__s44.mp4
mqp_5003702,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_nano/mq_7a4b4e1ae89c__cosmos_nano__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_7a4b4e1ae89c__cosmos_nano__s44.mp4
mqp_5003705,B,M-S,5,tie,0.0,"['2', '2']",False,bench_results/bench004/N2/videos/mq_7a4b4e1ae89c__pangu__s42.mp4,bench_results/bench004/M4/mq_7a4b4e1ae89c__wan14b__s42.mp4
mqp_5003717,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M4/mq_7cd63f708a11__wan14b__s44.mp4,bench_results/bench004/M4/mq_7cd63f708a11__wan14b__s42.mp4
mqp_5003727,same,seed,5,tie,0.0,"['2', '2']",False,bench_results/bench004/N2/videos/mq_7e6aca7b3e28__pangu__s42.mp4,bench_results/bench004/N2/videos/mq_7e6aca7b3e28__pangu__s43.mp4
mqp_5003728,A,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/ltx/mq_7e6aca7b3e28__ltx__s44.mp4,bench_results/bench004/M3/ltx/mq_7e6aca7b3e28__ltx__s42.mp4
mqp_5003743,B,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_super/mq_86170ffaf95d__cosmos_super__s44.mp4,bench_results/bench004/M3/ltx/mq_86170ffaf95d__ltx__s44.mp4
mqp_5003747,same,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/ltx/mq_8a086a9d0eb2__ltx__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_8a086a9d0eb2__cosmos_nano__s44.mp4
mqp_5003758,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_8e1c899c9913__ltx__s42.mp4,bench_results/bench004/M2/cosmos_super/mq_8e1c899c9913__cosmos_super__s42.mp4
mqp_5003761,B,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M4/mq_8e1c899c9913__wan14b__s42.mp4,bench_results/bench004/M1/hunyuan/mq_8e1c899c9913__hunyuan__s43.mp4
mqp_5003768,A,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_8eec0a9203f6__ltx__s43.mp4,bench_results/bench004/M3/cogvideox/mq_8eec0a9203f6__cogvideox__s42.mp4
mqp_5003770,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/ltx/mq_8fa73e83fb0a__ltx__s44.mp4,bench_results/bench004/M3/ltx/mq_8fa73e83fb0a__ltx__s42.mp4
mqp_5003778,A,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_nano/mq_922c46348989__cosmos_nano__s44.mp4,bench_results/bench004/M3/cogvideox/mq_922c46348989__cogvideox__s44.mp4
mqp_5003779,B,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M4/mq_922c46348989__wan14b__s44.mp4,bench_results/bench004/M3/ltx/mq_922c46348989__ltx__s43.mp4
mqp_5003796,same,seed,5,tie,0.0,"['2', '2']",False,bench_results/bench004/M3/wan5b/mq_9df53a0e6ee2__wan5b__s44.mp4,bench_results/bench004/M3/wan5b/mq_9df53a0e6ee2__wan5b__s43.mp4
mqp_5003818,A,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/N2/videos/mq_a29bcdef7ddd__pangu__s42.mp4,bench_results/bench004/N2/videos/mq_a29bcdef7ddd__pangu__s43.mp4
mqp_5003820,B,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_a29bcdef7ddd__wan5b__s43.mp4,bench_results/bench004/M3/ltx/mq_a29bcdef7ddd__ltx__s43.mp4
mqp_5003824,same,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_a29e73914d38__cosmos_nano__s43.mp4,bench_results/bench004/M3/ltx/mq_a29e73914d38__ltx__s44.mp4
mqp_5003826,B,W-M,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/cogvideox/mq_a2cc49dfe426__cogvideox__s43.mp4,bench_results/bench004/N2/videos/mq_a2cc49dfe426__pangu__s43.mp4
mqp_5003833,same,M-M,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_nano/mq_a55eeef91b1f__cosmos_nano__s42.mp4,bench_results/bench004/N2/videos/mq_a55eeef91b1f__pangu__s44.mp4
mqp_5003836,B,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/ltx/mq_a75877006196__ltx__s44.mp4,bench_results/bench004/M1/hunyuan/mq_a75877006196__hunyuan__s42.mp4
mqp_5003840,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/cogvideox/mq_a80b9a00c631__cogvideox__s42.mp4,bench_results/bench004/M3/cogvideox/mq_a80b9a00c631__cogvideox__s44.mp4
mqp_5003850,B,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/ltx/mq_ad3eb5cbada1__ltx__s42.mp4,bench_results/bench004/M3/ltx/mq_ad3eb5cbada1__ltx__s43.mp4
mqp_5003879,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_c34df4165ed0__wan5b__s42.mp4,bench_results/bench004/M3/wan5b/mq_c34df4165ed0__wan5b__s44.mp4
mqp_5003882,B,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M1/hunyuan/mq_c4d86b0dca63__hunyuan__s43.mp4,bench_results/bench004/M1/hunyuan/mq_c4d86b0dca63__hunyuan__s42.mp4
mqp_5003883,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench004/N2/videos/mq_c4d86b0dca63__pangu__s42.mp4,bench_results/bench004/N2/videos/mq_c4d86b0dca63__pangu__s43.mp4
mqp_5003887,B,W-S,2,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/cogvideox/mq_c5c38a2ed77e__cogvideox__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_c5c38a2ed77e__cosmos_super__s44.mp4
mqp_5003895,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/ltx/mq_c74b6a81fb4c__ltx__s43.mp4,bench_results/bench004/M3/ltx/mq_c74b6a81fb4c__ltx__s44.mp4
mqp_5003907,AA,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_c8e4be366e83__ltx__s42.mp4,bench_results/bench004/M3/cogvideox/mq_c8e4be366e83__cogvideox__s43.mp4
mqp_5003920,B,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/cogvideox/mq_ce650ed642ed__cogvideox__s42.mp4,bench_results/bench004/M3/cogvideox/mq_ce650ed642ed__cogvideox__s44.mp4
mqp_5003923,B,W-S,5,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_d0f0cf98ff36__wan5b__s44.mp4,bench_results/bench004/M1/hunyuan/mq_d0f0cf98ff36__hunyuan__s43.mp4
mqp_5003937,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M1/hunyuan/mq_d652896a27c7__hunyuan__s43.mp4,bench_results/bench004/M1/hunyuan/mq_d652896a27c7__hunyuan__s44.mp4
mqp_5003942,same,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench004/N2/videos/mq_d7a758557607__pangu__s44.mp4,bench_results/bench004/M3/wan5b/mq_d7a758557607__wan5b__s42.mp4
mqp_5003950,AA,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_dcb524088c78__cosmos_super__s44.mp4,bench_results/bench004/M2/cosmos_nano/mq_dcb524088c78__cosmos_nano__s42.mp4
mqp_5003956,A,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M1/hunyuan/mq_dcbc0520c3b0__hunyuan__s42.mp4,bench_results/bench004/M3/cogvideox/mq_dcbc0520c3b0__cogvideox__s44.mp4
mqp_5003959,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench004/M1/hunyuan/mq_dd53668e752b__hunyuan__s42.mp4,bench_results/bench004/M4/mq_dd53668e752b__wan14b__s42.mp4
mqp_5003960,B,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_dd53668e752b__cosmos_super__s42.mp4,bench_results/bench004/M1/hunyuan/mq_dd53668e752b__hunyuan__s43.mp4
